"id","y","z","latitude","longitude"
"48",0.00934520137862789,-0.299396016664908,5.25,64.75
"49",-0.213910697532249,-0.278543083293069,5.25,68.25
"50",0.0299557247892493,0.546115158329532,5.25,71.75
"51",-0.205556755319671,-1.30382115364487,5.25,75.25
"52",0.00602143693663895,-0.25091446504246,5.25,78.75
"53",-0.144034499512628,0.17100737371791,5.25,82.25
"54",-0.0718107724350989,-0.403467478747509,5.25,85.75
"55",-0.058332252948321,0.104659440835727,5.25,89.25
"56",-0.150199969758387,-0.318880786734009,5.25,92.75
"57",0.023524105338537,1.61834393588343,5.25,96.25
"58",-0.219299130501185,0.714188601488617,5.25,99.75
"59",-0.262768186393655,2.96586536983324,8.75,1.75
"60",0.115996285546106,-0.795077604559211,8.75,5.25
"61",-0.286926684334745,0.814365914679913,8.75,8.75
"62",0.0993733376609631,2.09803081013037,8.75,12.25
"63",-0.212238812228043,0.30098005515257,8.75,15.75
"64",-0.0364933580224863,-1.08307514183923,8.75,19.25
"65",-0.0760871651976263,-1.00632250180328,8.75,22.75
"66",-0.155239004419732,-0.035414564917612,8.75,26.25
"67",0.0547265079216804,1.30912436085341,8.75,29.75
"68",-0.260140349457907,0.750400486646719,8.75,33.25
"69",0.132046137657142,-2.13836832761242,8.75,36.75
"70",-0.275647632625568,-0.700354108866634,8.75,40.25
"71",0.0850816021315382,-0.00905647529298544,8.75,43.75
"72",-0.198580737045734,-1.45813348724477,8.75,47.25
"73",-0.0272647654542323,0.694529646494869,8.75,50.75
"74",-0.0431994121959942,-2.46133547518649,8.75,54.25
"75",-0.182558336894856,0.143289764040456,8.75,57.75
"76",0.0831830318354587,-0.391222119127056,8.75,61.25
"77",-0.270191619734097,-0.491164085614075,8.75,64.75
"78",0.137923713297141,-0.283647452452051,8.75,68.25
"79",-0.274318377663543,0.314794804707843,8.75,71.75
"80",0.0669471311281983,0.396326577938989,8.75,75.25
"81",-0.18448313295024,-0.22560371103596,8.75,78.75
"82",-0.0600991444987117,-1.92495043034056,8.75,82.25
"83",-0.0245988378898983,-1.43922929832198,8.75,85.75
"84",-0.196095953356165,-1.4696577739724,8.75,89.25
"85",0.0967867634628583,0.761863446891932,8.75,92.75
"86",-0.277166786354502,-0.24361498187128,8.75,96.25
"87",0.118585971291719,0.269676607418008,8.75,99.75
"88",0.212118118628699,-1.55892752095582,12.25,1.75
"89",-0.361333295845445,-0.535588006696314,12.25,5.25
"90",0.163575998658928,0.562451973173495,12.25,8.75
"91",-0.225884727980919,-0.178326123419918,12.25,12.25
"92",0.0206268707389081,-0.115135986202651,12.25,15.75
"93",-0.0661579690534785,-0.0720614721063666,12.25,19.25
"94",-0.201304611230903,1.2109098069263,12.25,22.75
"95",0.156758014037598,-0.614896900799703,12.25,26.25
"96",-0.35939760225349,0.676126458314701,12.25,29.75
"97",0.215401435470197,0.898599605537552,12.25,33.25
"98",-0.373620393375454,-1.18931790352102,12.25,36.75
"99",0.177260892825161,0.121258849819009,12.25,40.25
"100",-0.212846939542305,-0.0112216861304115,12.25,43.75
"101",-0.031967896152203,1.02914071931376,12.25,47.25
"102",-0.0187112263550507,0.914774867719613,12.25,50.75
"103",-0.222705014742362,-0.00245626667956324,12.25,54.25
"104",0.159628083785126,0.136009552413727,12.25,57.75
"105",-0.346795499213443,-0.720153544943125,12.25,61.25
"106",0.237668926327624,-0.198124330051216,12.25,64.75
"107",-0.34789333199419,-1.02920880604827,12.25,68.25
"108",0.160295964397343,-0.966955895852616,12.25,71.75
"109",-0.194514182304757,-1.22081308891909,12.25,75.25
"110",-0.0306717807776647,0.836207703944837,12.25,78.75
"111",-0.00343356746361156,1.1149717984954,12.25,82.25
"112",-0.263651930894433,-0.412944852927091,12.25,85.75
"113",0.186160713376248,-1.12897739800683,12.25,89.25
"114",-0.366387951955009,-0.0879313317770513,12.25,92.75
"115",0.221359232657129,2.24190369331262,12.25,96.25
"116",-0.356745777676485,2.04131317075049,12.25,99.75
"117",-0.421099355896369,-1.71980033672145,15.75,1.75
"118",0.271232351204171,-0.356906656122387,15.75,5.25
"119",-0.31313451203157,1.53328049216229,15.75,8.75
"120",0.020053967492146,-0.0382440966102368,15.75,12.25
"121",-0.0500115524264122,1.59741324232643,15.75,15.75
"122",-0.258066511346019,-0.333585393309883,15.75,19.25
"123",0.225764714577585,0.604985923915378,15.75,22.75
"124",-0.418610606992427,0.224241239250251,15.75,26.25
"125",0.321620060220436,3.22906949548006,15.75,29.75
"126",-0.43810038571736,0.92045256677252,15.75,33.25
"127",0.227457232300798,-1.20653906921592,15.75,36.75
"128",-0.246433321819128,-0.603881169163268,15.75,40.25
"129",0.00176877721088076,0.370235284622062,15.75,43.75
"130",-0.0136769239606581,-1.90100064667961,15.75,47.25
"131",-0.241057994983079,-1.80440994496324,15.75,50.75
"132",0.253521464186855,-1.12182260635522,15.75,54.25
"133",-0.430084562007754,-0.34792960655914,15.75,57.75
"134",0.321369699402189,1.23890214863198,15.75,61.25
"135",-0.415251065841919,-0.274197564852279,15.75,64.75
"136",0.18819685301297,0.162380715558193,15.75,68.25
"137",-0.263174289331526,-0.0646069097530627,15.75,71.75
"138",-0.0543247725774475,-0.705237097025142,15.75,75.25
"139",0.0547007666944371,1.36219726875099,15.75,78.75
"140",-0.293102363537394,-1.09651318808332,15.75,82.25
"141",0.26116151916246,-0.228433518546891,15.75,85.75
"142",-0.450461526402992,-0.347828080610269,15.75,89.25
"143",0.325670086184981,0.532128619506733,15.75,92.75
"144",-0.412192785758829,1.60723456226119,15.75,96.25
"145",0.15961346211723,0.513814526116594,15.75,99.75
"146",0.336237234199932,1.38237316057303,19.25,1.75
"147",-0.334602092262956,0.763097048549903,19.25,5.25
"148",0.0476256860013907,-0.624584544634111,19.25,8.75
"149",-0.0328623583021011,0.0815438004289869,19.25,12.25
"150",-0.289357863031115,1.37607911136477,19.25,15.75
"151",0.241691059596741,-1.56126578615704,19.25,19.25
"152",-0.451751396802997,0.324770660594699,19.25,22.75
"153",0.419883316825866,-0.156790316952238,19.25,26.25
"154",-0.468218535820341,0.877783860734352,19.25,29.75
"155",0.332004112127108,0.750166575180638,19.25,33.25
"156",-0.266315078300271,0.30105340384283,19.25,36.75
"157",0.0120404571384339,1.49281111722931,19.25,40.25
"158",0.0372845878075507,-1.5254938001697,19.25,43.75
"159",-0.299455223280441,0.910717558486022,19.25,47.25
"160",0.288117268584836,-1.57953202785754,19.25,50.75
"161",-0.465039749434861,0.587716257118581,19.25,54.25
"162",0.40192843631872,0.0896422960007244,19.25,57.75
"163",-0.520446937252355,0.96726165694984,19.25,61.25
"164",0.251662916864216,0.0788123529148234,19.25,64.75
"165",-0.247801642089172,-1.56869983648609,19.25,68.25
"166",0.0111357292112661,-2.00782318401609,19.25,71.75
"167",0.0458495640365265,0.540973524238763,19.25,75.25
"168",-0.358652786081172,-0.0733765981084255,19.25,78.75
"169",0.317310108000468,-0.571018393558081,19.25,82.25
"170",-0.537743988842159,-0.311068459853641,19.25,85.75
"171",0.382181879010827,-0.671415067101365,19.25,89.25
"172",-0.440230542249812,-0.157340452080979,19.25,92.75
"173",0.277028014825972,-0.931305070999869,19.25,96.25
"174",-0.196204827967751,-1.98300947947013,19.25,99.75
"175",-0.408147250517927,-0.219599804249378,22.75,1.75
"176",0.0983281387804177,1.04527586946239,22.75,5.25
"177",0.0205873812224753,1.87732956629967,22.75,8.75
"178",-0.247780716583082,0.00260619595716637,22.75,12.25
"179",0.373739038796856,-0.0806699347091655,22.75,15.75
"180",-0.583097529510417,0.96298228123987,22.75,19.25
"181",0.453099739776676,0.0535710165465174,22.75,22.75
"182",-0.546068894792179,-0.434898408910037,22.75,26.25
"183",0.344897128705235,-1.73729725534231,22.75,29.75
"184",-0.348302187777447,-1.26369559978243,22.75,33.25
"185",0.0684399019392523,0.406308512069273,22.75,36.75
"186",6.8531651358286e-05,-1.45965396777976,22.75,40.25
"187",-0.356181155749063,1.0484573701547,22.75,43.75
"188",0.359080470216231,-1.3464305394502,22.75,47.25
"189",-0.592718429440547,-0.193570558113494,22.75,50.75
"190",0.484893839228638,-0.00233595711367605,22.75,54.25
"191",-0.573899489804955,-0.0128297338671881,22.75,57.75
"192",0.315128980715463,0.151947321984398,22.75,61.25
"193",-0.309910269467274,0.598511131401079,22.75,64.75
"194",0.0126190266757554,-0.126212437298279,22.75,68.25
"195",0.10491982385867,-0.248535565846776,22.75,71.75
"196",-0.363568595958208,0.160327394904622,22.75,75.25
"197",0.377068695828559,-0.433641941597269,22.75,78.75
"198",-0.546542399163626,1.53741241910027,22.75,82.25
"199",0.491974582856951,-2.17024657661608,22.75,85.75
"200",-0.507777732132244,1.02700461929143,22.75,89.25
"201",0.337284250191754,-0.248482933189933,22.75,92.75
"202",-0.239372404274284,0.422320385832393,22.75,96.25
"203",-0.0792427155767281,0.987653293639674,22.75,99.75
"204",0.149498554391492,0.835568172035023,26.25,1.75
"205",-0.0194217419961727,-0.660521859045705,26.25,5.25
"206",-0.354146676895245,1.56406949329184,26.25,8.75
"207",0.435191482190931,-1.62297593529155,26.25,12.25
"208",-0.576595182263238,0.863896373478988,26.25,15.75
"209",0.567875399170071,-0.5116027734362,26.25,19.25
"210",-0.68829756908714,-1.9173650254454,26.25,22.75
"211",0.400909577664892,-1.86581384861995,26.25,26.25
"212",-0.38188857005427,0.245179063439689,26.25,29.75
"213",0.0418093699681931,2.22353430190807,26.25,33.25
"214",0.0150637571850502,0.273376064144465,26.25,36.75
"215",-0.334824147098882,1.13078479452828,26.25,40.25
"216",0.422288859202266,0.838669374060099,26.25,43.75
"217",-0.65989620044579,-0.654615277878206,26.25,47.25
"218",0.630633113466087,0.953960978479396,26.25,50.75
"219",-0.645201481808514,0.352951465489323,26.25,54.25
"220",0.433747806915179,0.206599292649613,26.25,57.75
"221",-0.334581870281566,1.00111323431025,26.25,61.25
"222",0.00648121516118338,0.747451991640276,26.25,64.75
"223",0.136046017424256,-0.626574836723139,26.25,68.25
"224",-0.381453661466278,0.395223685936714,26.25,71.75
"225",0.454075056609261,-0.892167954045577,26.25,75.25
"226",-0.681824477804248,0.630818410091773,26.25,78.75
"227",0.596686547383701,-0.432705183284567,26.25,82.25
"228",-0.585954363485472,0.452138644218517,26.25,85.75
"229",0.398142152055884,0.367999045196345,26.25,89.25
"230",-0.287286460734443,-0.270387489661909,26.25,92.75
"231",-0.0674242229106146,0.465512617712979,26.25,96.25
"232",0.12254813086249,0.574356225626969,26.25,99.75
"233",0.0171144837415397,-0.230699990157411,29.75,1.75
"234",-0.298597497318933,1.17224250830245,29.75,5.25
"235",0.449379679548196,1.39270270673312,29.75,8.75
"236",-0.699584835826951,-0.661991255709585,29.75,12.25
"237",0.690673278541426,-0.777369206725014,29.75,15.75
"238",-0.730716456489659,0.51353857890878,29.75,19.25
"239",0.474169799577162,-0.913312238041272,29.75,22.75
"240",-0.45732419988278,-0.449423805250301,29.75,26.25
"241",0.143333802145032,0.802932699103618,29.75,29.75
"242",0.127796362783545,-0.573476850981104,29.75,33.25
"243",-0.35284286817385,-1.92812516784833,29.75,36.75
"244",0.472260585224669,0.664390833822148,29.75,40.25
"245",-0.749669891055619,-1.60254022379425,29.75,43.75
"246",0.691336855937169,-1.35460025745385,29.75,47.25
"247",-0.728469951945862,-3.0179326794179,29.75,50.75
"248",0.520478308702507,0.831237822230063,29.75,54.25
"249",-0.395754571995573,0.251097088847344,29.75,57.75
"250",0.0851115280803801,0.462293465941329,29.75,61.25
"251",0.131941294919972,0.844792223223237,29.75,64.75
"252",-0.409099094614199,-0.0419715243215621,29.75,68.25
"253",0.526468640902636,-1.10557590570003,29.75,71.75
"254",-0.690422332626266,0.563775652330874,29.75,75.25
"255",0.674457223151138,1.30336475581967,29.75,78.75
"256",-0.660186736682871,-1.50022093779466,29.75,82.25
"257",0.388070258948225,-0.606989235119036,29.75,85.75
"258",-0.31601404108065,-0.292245065656577,29.75,89.25
"259",-0.0179681481812428,-1.2896833433236,29.75,92.75
"260",0.155284049710473,0.694105848774699,29.75,96.25
"261",-0.496557424072872,-0.599181902897119,29.75,99.75
"262",-0.366724209069492,1.25690664397164,33.25,1.75
"263",0.484492500681305,0.053508013627363,33.25,5.25
"264",-0.73867543878784,0.728092517671852,33.25,8.75
"265",0.777036908846216,1.56109806821061,33.25,12.25
"266",-0.838249029379946,0.26562475359719,33.25,15.75
"267",0.597301489019077,1.07672625920727,33.25,19.25
"268",-0.413295603872848,0.210697931679245,33.25,22.75
"269",0.105605865871129,-1.51167352582237,33.25,26.25
"270",0.0768088289985223,0.022402259913625,33.25,29.75
"271",-0.434972497239343,0.718136206042103,33.25,33.25
"272",0.602788770192411,0.48945701784227,33.25,36.75
"273",-0.770519341688148,-0.17388834587827,33.25,40.25
"274",0.763806521042591,-1.2176994886684,33.25,43.75
"275",-0.754446401073951,0.646398368709462,33.25,47.25
"276",0.534741423355604,-0.91645602834789,33.25,50.75
"277",-0.411802286333559,-1.25182344242557,33.25,54.25
"278",-0.00646292619945715,0.594927718405501,33.25,57.75
"279",0.212270437683707,-1.23281066518983,33.25,61.25
"280",-0.488955809452004,0.244364414906138,33.25,64.75
"281",0.622728329630441,0.00277218534359506,33.25,68.25
"282",-0.854183292188644,-1.32820968602556,33.25,71.75
"283",0.752562158084324,1.17969641183277,33.25,75.25
"284",-0.778474467925895,-0.592804999148929,33.25,78.75
"285",0.544258874883769,1.19997831633667,33.25,82.25
"286",-0.292196080571224,-0.475033679612135,33.25,85.75
"287",0.0269420018939523,-0.575057096150816,33.25,89.25
"288",0.286626422454204,-0.031226024608499,33.25,92.75
"289",-0.576541875502361,-0.358056995978456,33.25,96.25
"290",0.697719121544418,-0.356601077647731,33.25,99.75
"291",0.559783273537359,-0.877664383433726,36.75,1.75
"292",-0.863737499179192,-1.21289712517796,36.75,5.25
"293",0.818542959107584,0.613286618687034,36.75,8.75
"294",-0.854461998187798,-0.806203341462477,36.75,12.25
"295",0.615676355915476,-1.3764569299089,36.75,15.75
"296",-0.470413831418351,-0.507847899163547,36.75,19.25
"297",0.0764349642403831,-0.800935486737338,36.75,22.75
"298",0.138667189570126,-2.19278568567007,36.75,26.25
"299",-0.453659736645808,-0.290937149267675,36.75,29.75
"300",0.654030681044657,0.167174121160518,36.75,33.25
"301",-0.869451733439479,0.294692356485688,36.75,36.75
"302",0.803919898903578,0.392741265420726,36.75,40.25
"303",-0.809570249455292,-1.00084371300082,36.75,43.75
"304",0.649014880400591,-0.325727119823434,36.75,47.25
"305",-0.422435002186423,-1.00834880542884,36.75,50.75
"306",0.0353988784874266,-0.635431482033766,36.75,54.25
"307",0.215385713159586,-1.20984068798734,36.75,57.75
"308",-0.584923816078877,-1.11646380065269,36.75,61.25
"309",0.674665252980021,0.629881162575935,36.75,64.75
"310",-0.866457997833892,-0.272521570178626,36.75,68.25
"311",0.804126915257094,-0.258841168378671,36.75,71.75
"312",-0.819280924548463,1.72955817989149,36.75,75.25
"313",0.606186406078293,-0.0583921654073717,36.75,78.75
"314",-0.377279756262593,-0.537063784608919,36.75,82.25
"315",0.0302034599169092,0.74728669616574,36.75,85.75
"316",0.211931445430684,-0.487257835389733,36.75,89.25
"317",-0.655055586602557,1.3729077814795,36.75,92.75
"318",0.714029269083462,-0.377672360646221,36.75,96.25
"319",-0.854608846090021,-0.616152614118394,36.75,99.75
"320",-0.856767189099966,-1.16812505107469,40.25,1.75
"321",0.875023819994476,0.328640358591086,40.25,5.25
"322",-0.892736071935038,1.46651062744016,40.25,8.75
"323",0.737404156861249,-0.356009545088913,40.25,12.25
"324",-0.56590501119176,0.261467641877431,40.25,15.75
"325",0.13911848135727,0.333328855175731,40.25,19.25
"326",0.087345396619355,1.42219324030954,40.25,22.75
"327",-0.513728260771912,0.663876600666173,40.25,26.25
"328",0.664091862676712,-1.07365515569531,40.25,29.75
"329",-0.879939149933811,-0.69690177466674,40.25,33.25
"330",0.951263617136619,-0.746130456934561,40.25,36.75
"331",-0.972726660206484,0.141572872132219,40.25,40.25
"332",0.746241119992416,-0.00394722073065307,40.25,43.75
"333",-0.468766596941205,0.367937501091765,40.25,47.25
"334",0.0249825496512764,-0.657342914697247,40.25,50.75
"335",0.295915411422771,-0.376346670161052,40.25,54.25
"336",-0.50988483350892,0.741360060425085,40.25,57.75
"337",0.711293106538328,-0.0996067564484702,40.25,61.25
"338",-0.901261771250577,-0.654289878607095,40.25,64.75
"339",0.90382499229762,0.971164374061271,40.25,68.25
"340",-0.861892380666072,0.0134963115683865,40.25,71.75
"341",0.628604503881368,-0.916534667021545,40.25,75.25
"342",-0.374720678694759,1.70968856126164,40.25,78.75
"343",0.0131419606623696,-1.16810098994666,40.25,82.25
"344",0.353635852312612,-1.78103626015252,40.25,85.75
"345",-0.669725797044829,-2.25313244856822,40.25,89.25
"346",0.788233104130111,0.6511259695467,40.25,92.75
"347",-0.989765211585615,-0.532832625602767,40.25,96.25
"348",0.897272152521892,-0.275559356972283,40.25,99.75
"349",1.09495741293229,0.289626972629046,43.75,1.75
"350",-1.02707622991834,-0.466484061790764,43.75,5.25
"351",0.801639381298314,-1.60806017494469,43.75,8.75
"352",-0.576561214698249,-1.94978379604199,43.75,12.25
"353",0.201467739308408,-0.340699918230981,43.75,15.75
"354",0.173604676290584,0.17472552733132,43.75,19.25
"355",-0.5181760597175,-2.27777756077723,43.75,22.75
"356",0.853984475481353,0.290524480947084,43.75,26.25
"357",-0.98141191134483,0.422306357473614,43.75,29.75
"358",1.04412309135269,1.29473736320671,43.75,33.25
"359",-0.953578121958553,0.164714018573954,43.75,36.75
"360",0.682554997193009,0.204953840800235,43.75,40.25
"361",-0.48100375678966,0.604603626725806,43.75,43.75
"362",0.147601368782949,-0.0191407691689314,43.75,47.25
"363",0.20644089798637,-0.0797143473788086,43.75,50.75
"364",-0.539067858819283,0.115984464402805,43.75,54.25
"365",0.848466117153725,0.744173364048388,43.75,57.75
"366",-1.11322290251386,-0.431290603527693,43.75,61.25
"367",0.975846410414186,-0.499528951911234,43.75,64.75
"368",-0.878231066355865,-0.865162076755711,43.75,68.25
"369",0.700091847216294,-0.957757283271874,43.75,71.75
"370",-0.372094749293775,0.326799971338638,43.75,75.25
"371",-0.0123428695690271,1.54737222568518,43.75,78.75
"372",0.374472144859956,-0.968859568864431,43.75,82.25
"373",-0.692752486630807,-0.188440426259463,43.75,85.75
"374",0.863573420340304,-1.03000116145592,43.75,89.25
"375",-1.10914454445789,0.908086441860496,43.75,92.75
"376",1.06900150820854,-0.317381864708129,43.75,96.25
"377",-0.923300378256918,0.179003966540422,43.75,99.75
"378",-1.03647031174492,0.348028187729177,47.25,1.75
"379",0.823022580686448,-1.05427902127444,47.25,5.25
"380",-0.59684408217829,-0.104744288110701,47.25,8.75
"381",0.180252205822471,-0.228342617094529,47.25,12.25
"382",0.245825071000385,0.675355562427539,47.25,15.75
"383",-0.541008112779244,-1.23324469350631,47.25,19.25
"384",0.917460271799986,-1.19996154442278,47.25,22.75
"385",-1.06296282647725,0.765866576616108,47.25,26.25
"386",1.12280997694103,-0.588097861282977,47.25,29.75
"387",-1.00041234302934,-0.660295829975576,47.25,33.25
"388",0.898376388792331,0.113013522197344,47.25,36.75
"389",-0.481007031171728,-0.320398799686039,47.25,40.25
"390",0.150956517575629,1.86638149693879,47.25,43.75
"391",0.284898189421915,0.259531455767799,47.25,47.25
"392",-0.671871225511619,0.16156007091807,47.25,50.75
"393",0.989115423092903,0.931074909335354,47.25,54.25
"394",-1.18365870299931,-0.0599467492596211,47.25,57.75
"395",1.18805612264559,0.0487397000774502,47.25,61.25
"396",-0.97679750681974,-1.07287540073396,47.25,64.75
"397",0.682666252462172,-2.29297143048067,47.25,68.25
"398",-0.498760265204233,-1.20720685006434,47.25,71.75
"399",0.0738817133926577,0.114109429797191,47.25,75.25
"400",0.300311982501633,-1.03329707910538,47.25,78.75
"401",-0.682620666974555,0.688807752342063,47.25,82.25
"402",0.926011332752613,0.725083017674864,47.25,85.75
"403",-1.06914910710138,0.217380210939088,47.25,89.25
"404",1.01971870350241,-0.201656731618378,47.25,92.75
"405",-1.02547236367288,-1.36568986058868,47.25,96.25
"406",0.68177027687973,-0.30893760867716,47.25,99.75
"407",1.05211442567057,-0.452902886537227,50.75,1.75
"408",-0.69587840910863,0.663229144519792,50.75,5.25
"409",0.136841863730847,1.3086295367487,50.75,8.75
"410",0.131662554888934,0.501040309894498,50.75,12.25
"411",-0.610703300878899,-1.12828853519737,50.75,15.75
"412",0.909270902982184,1.67099730539817,50.75,19.25
"413",-1.14417948244392,1.01035303245212,50.75,22.75
"414",1.25778610604138,0.223521215874458,50.75,26.25
"415",-1.1390341310146,-2.20648459320962,50.75,29.75
"416",0.90040561797904,-0.954585618553158,50.75,33.25
"417",-0.49391270935168,-0.0685730672102366,50.75,36.75
"418",0.171292031988322,0.76130590156527,50.75,40.25
"419",0.313216605995216,-1.17990419995829,50.75,43.75
"420",-0.747382571194696,3.21119895676729,50.75,47.25
"421",0.951337186355639,-2.55382485095083,50.75,50.75
"422",-1.15555490142217,-0.235933949334065,50.75,54.25
"423",1.28909123634911,-0.259562643261435,50.75,57.75
"424",-1.00122526432064,-0.663366916619193,50.75,61.25
"425",0.798610064841621,-0.318990710826149,50.75,64.75
"426",-0.518797107240984,0.742395157572315,50.75,68.25
"427",0.0710596545989956,-0.874292675785773,50.75,71.75
"428",0.399565475333527,-2.08281376630328,50.75,75.25
"429",-0.826782878227717,0.0937679028102175,50.75,78.75
"430",1.1200805046366,-0.00181981200279561,50.75,82.25
"431",-1.27102360208033,-0.013100652371574,50.75,85.75
"432",1.21297434946324,0.667968074558104,50.75,89.25
"433",-1.07677010406194,-0.0131677029521626,50.75,92.75
"434",0.824789564956279,0.776047030476303,50.75,96.25
"435",-0.424163365720985,-2.01073533263526,50.75,99.75
"436",-0.587939460607623,-1.1281804949718,54.25,1.75
"437",0.293920169255053,0.34879957158572,54.25,5.25
"438",0.178546104835014,-0.352898482096924,54.25,8.75
"439",-0.737289398988915,0.944774597917623,54.25,12.25
"440",1.0553755650738,-1.00471985252646,54.25,15.75
"441",-1.29512260038569,0.723902732496846,54.25,19.25
"442",1.24348209171855,-0.668832740990364,54.25,22.75
"443",-1.19636408988988,-1.1130401937158,54.25,26.25
"444",0.92777169192947,-0.342805189366945,54.25,29.75
"445",-0.670471675082,0.0497793231687396,54.25,33.25
"446",0.214691428837648,-1.22768196152554,54.25,36.75
"447",0.291797258705169,-0.764005910827448,54.25,40.25
"448",-0.744543568426372,-1.24618206161788,54.25,43.75
"449",1.0568224280581,1.01677397775977,54.25,47.25
"450",-1.22438625791203,0.723612624058863,54.25,50.75
"451",1.3847113515675,-1.03252713710511,54.25,54.25
"452",-1.09257170680435,0.557346004122758,54.25,57.75
"453",0.862476299197485,-0.255581423099522,54.25,61.25
"454",-0.549931353580579,-1.11339175714667,54.25,64.75
"455",-0.004363494995197,0.421197439614804,54.25,68.25
"456",0.392390849791164,-0.322950311846374,54.25,71.75
"457",-0.877085115738757,0.880179901191522,54.25,75.25
"458",1.19575508001254,-0.194863606775901,54.25,78.75
"459",-1.2441979758543,1.18805498210378,54.25,82.25
"460",1.2743313286198,-0.509764511767954,54.25,85.75
"461",-1.12358877162998,0.219548010873294,54.25,89.25
"462",0.753682431454467,0.370294421364558,54.25,92.75
"463",-0.415612637885934,0.279108393730607,54.25,96.25
"464",-0.0806257420468409,0.201942437313324,54.25,99.75
"465",0.250777234496028,-0.0129965424313442,57.75,1.75
"466",0.143402455506461,-0.0908650060774901,57.75,5.25
"467",-0.606495939472741,1.36503136531884,57.75,8.75
"468",1.00841213302919,0.908130568883166,57.75,12.25
"469",-1.20252449016325,-0.609888171401906,57.75,15.75
"470",1.41161673006113,1.39643722121945,57.75,19.25
"471",-1.32021162274907,0.144798373308446,57.75,22.75
"472",0.929934624782478,-0.640606771595302,57.75,26.25
"473",-0.605962930474646,0.169802259558534,57.75,29.75
"474",0.159818630956974,-0.157187487420844,57.75,33.25
"475",0.332349560744857,0.100939594546104,57.75,36.75
"476",-0.766439743923422,-0.97339415414828,57.75,40.25
"477",1.25703671733362,-0.819825275253199,57.75,43.75
"478",-1.42284331887908,1.36291896902543,57.75,47.25
"479",1.43841536740106,0.961370930531278,57.75,50.75
"480",-1.15898241552324,-0.883724474401114,57.75,54.25
"481",0.847189963104153,-0.900092115436322,57.75,57.75
"482",-0.5658902337952,1.72333313279683,57.75,61.25
"483",0.00825721966871235,1.90904216212893,57.75,64.75
"484",0.485761381305888,-0.777141195855263,57.75,68.25
"485",-0.980334005104327,-1.30230526261311,57.75,71.75
"486",1.12916895444601,2.62349516681868,57.75,75.25
"487",-1.36230712389673,0.229628914346807,57.75,78.75
"488",1.36062404154118,0.186749892141885,57.75,82.25
"489",-1.10596227204175,0.0761366349502805,57.75,85.75
"490",0.936545412088213,1.40486018632133,57.75,89.25
"491",-0.460409672904312,-0.191722235336317,57.75,92.75
"492",-0.0155662995115972,1.45939216415609,57.75,96.25
"493",0.492544766104257,-0.220655451134541,57.75,99.75
